Type de commande,*,Date,À ce jour,Période,Période de taxe,Type,Numéro de document,Customer Name,Compte,Mémo,Montant,SF External ID,Article,Statut,Montant (hors taxe),Montant payé,Devise,Numéro de facture,Commande client,SF Customer ID,Montant (taxe totale de la transaction),Montant (Total de la transaction),Tax Amount,Item Amount TTC,Created From ID,Quantité,Nature,Nature de la transaction,Nature,Tax Amount,Montant (taxe),Created From SF ID,File Internal ID,File Name,File Size KB,File Folder,File Type,File URL,File External ID,File Desc,File Created Date
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,3 - myPixid EU - Contrat,.94,,3 - myPixid EU - Contrat Annulé,Payé en totalité,.94,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,2,,,Usage,,.19,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,17.86,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,17.86,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,38,,,Usage,,3.57,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,1 - GC-Pack EU - PYA T3 (2000 - 5000),52097.15,,1 - GC-Pack EU - PYA T3 (2000 - 5000),Payé en totalité,52097.15,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,495.173,,,Usage,,10419.43,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),3904.41,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,3904.41,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,100.113,,,Usage,,780.88,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,3 - myPixid EU - Contrat,403.26,,3 - myPixid EU - Avenant,Payé en totalité,403.26,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,858,,,Usage,,80.65,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1483.32,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,1483.32,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,3156,,,Usage,,296.66,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,2451.52,,1 - GC-Pack EU - Avenant,Payé en totalité,2451.52,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,5216,,,Usage,,490.30,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004297,PART-00022 PARTNAIRE (Societe de Formatique et Financiere - S2F),4110 Revenue - Usage,3 - myPixid EU - Facture,79.20,,3 - myPixid EU - Facture,Payé en totalité,79.20,.00,EUR,Facture #2025004297, ,001IV000015EtNm,12900.24,77401.52,,ERREUR : champ non trouvé,27915,360,,,Usage,,15.84,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,3 - myPixid EU - Contrat,139.59,,3 - myPixid EU - Avenant,Payé en totalité,139.59,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,297,,,Usage,,27.92,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,334.17,,1 - GC-Pack EU - Avenant,Payé en totalité,334.17,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,711,,,Usage,,66.83,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,478.93,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,478.93,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,1019,,,Usage,,95.79,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,2.82,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,2.82,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,6,,,Usage,,.56,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),1232.95,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,1232.95,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,31.614,,,Usage,,246.59,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,18.11,,,Usage,,.00,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),9196.06,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,9196.06,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,78.666,,,Usage,,1839.21,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,4 - myPixid Ressources - Contrat de mission,2.88,,4 - myPixid Ressources - Contrat de mission,Payé en totalité,2.88,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,9,,,Usage,,.58,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,3 - myPixid EU - Facture,4.18,,3 - myPixid EU - Facture,Payé en totalité,4.18,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,19,,,Usage,,.84,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,713.46,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,713.46,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,1518,,,Usage,,142.69,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,3 - myPixid EU - Contrat,176.72,,3 - myPixid EU - Contrat Initial,Payé en totalité,176.72,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,376,,,Usage,,35.34,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,2 - PPE Partenaires - Contrat,263.67,,2 - PPE Partenaires - Avenant,Payé en totalité,263.67,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,561,,,Usage,,52.73,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004298,SUPI-00085 SUP INTERIM (Y.V. INVEST sas),4110 Revenue - Usage,1 - GC-Pack EU - Contrat,1.88,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,1.88,.00,EUR,Facture #2025004298, ,001IV000015EgsHYAS,2509.46,15056.77,,ERREUR : champ non trouvé,27923,4,,,Usage,,.38,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,101.52,,1 - GC-Pack EU - Contrat Annulé,Payé en totalité,101.52,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,216,,,Usage,,20.30,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,161.21,,1 - GC-Pack EU - Attestation d'Annulation,Payé en totalité,161.21,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,343,,,Usage,,32.24,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,3222.79,,2 - PPE Partenaires - Avenant,Payé en totalité,3222.79,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,6857,,,Usage,,644.56,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,5 - Portail - Contrat,714.87,,5 - Portail - Avenant,Payé en totalité,714.87,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,1521,,,Usage,,142.97,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,5 - Portail - Contrat,47.94,,5 - Portail - Contrat Annulé,Payé en totalité,47.94,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,102,,,Usage,,9.59,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,3142.42,,1 - GC-Pack EU - Avenant,Payé en totalité,3142.42,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,6686,,,Usage,,628.48,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,3 - myPixid EU - Contrat,155.57,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,155.57,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,331,,,Usage,,31.11,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,2 - PPE Partenaires - PYA T3 (2000 - 5000),13268.57,,2 - PPE Partenaires - PYA T3 (2000 - 5000),Payé en totalité,13268.57,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,378.022,,,Usage,,2653.72,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,483.121,,,Usage,,.00,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,5 - Portail - PYA T1 (0 - 1000),2684.76,,5 - Portail - PYA T1 (0 - 1000),Payé en totalité,2684.76,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,82.608,,,Usage,,536.95,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,1 - GC-Pack EU - PYA T3 (2000 - 5000),46479.78,,1 - GC-Pack EU - PYA T3 (2000 - 5000),Payé en totalité,46479.78,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,441.781,,,Usage,,9295.95,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,3 - myPixid EU - Contrat,4511.53,,3 - myPixid EU - Avenant,Payé en totalité,4511.53,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,9599,,,Usage,,902.31,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,4 - myPixid Ressources - Bulletin de salaire,9485.52,,4 - myPixid Ressources - Bulletin de salaire,Payé en totalité,9485.52,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,43116,,,Usage,,1897.10,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,3 - myPixid EU - Contrat,122.20,,3 - myPixid EU - Contrat Annulé,Payé en totalité,122.20,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,260,,,Usage,,24.44,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,4378.05,,1 - GC-Pack EU - Contrat Initial,Payé en totalité,4378.05,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,9315,,,Usage,,875.61,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,3 - myPixid EU - Contrat,7318.84,,3 - myPixid EU - Contrat Initial,Payé en totalité,7318.84,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,15572,,,Usage,,1463.77,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,5 - Portail - Contrat,1352.19,,5 - Portail - Contrat Initial,Payé en totalité,1352.19,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,2877,,,Usage,,270.44,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,4114.85,,2 - PPE Partenaires - Contrat Initial,Payé en totalité,4114.85,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,8755,,,Usage,,822.97,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,90.24,,2 - PPE Partenaires - Attestation d'Annulation,Payé en totalité,90.24,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,192,,,Usage,,18.05,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,70.03,,2 - PPE Partenaires - Contrat Annulé,Payé en totalité,70.03,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,149,,,Usage,,14.01,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,5 - Portail - Contrat,57.81,,5 - Portail - Attestation d'Annulation,Payé en totalité,57.81,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,123,,,Usage,,11.56,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,4 - myPixid Ressources - Contrat de mission,29832.64,,4 - myPixid Ressources - Contrat de mission,Payé en totalité,29832.64,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,93227,,,Usage,,5966.53,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,3 - myPixid EU - Facture,795.52,,3 - myPixid EU - Facture,Payé en totalité,795.52,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,3616,,,Usage,,159.10,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004299,SYNG-00017 SYNERGIE,4110 Revenue - Usage,4 - myPixid Ressources - SMS,1171.20,,4 - myPixid Ressources - SMS,Payé en totalité,1171.20,.00,EUR,Facture #2025004299, ,001IV000015MBzJYAW,26656.00,159936.05,,ERREUR : champ non trouvé,27925,23424,,,Usage,,234.24,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,3 - myPixid EU (non brandé) - PYA,.00,,3 - myPixid EU (non brandé) - PYA,Payé en totalité,.00,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,80.038,,,Usage,,.00,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,6.11,,2 - PPE Partenaires - Contrat Annulé,Payé en totalité,6.11,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,13,,,Usage,,1.22,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,1 - GC-Pack EU - Contrat,222.31,,1 - GC-Pack EU - Avenant,Payé en totalité,222.31,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,473,,,Usage,,44.46,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,5 - Portail - Contrat,.47,,5 - Portail - Contrat Annulé,Payé en totalité,.47,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,1,,,Usage,,.09,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,2 - PPE Partenaires - PYA T1 (0 - 1000),3479.97,,2 - PPE Partenaires - PYA T1 (0 - 1000),Payé en totalité,3479.97,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,89.23,,,Usage,,695.99,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,3 - myPixid EU - Facture,320.54,,3 - myPixid EU - Facture,Payé en totalité,320.54,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,1457,,,Usage,,64.11,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,65.33,,1.1 - Pack Apporté - Contrat Initial,Payé en totalité,65.33,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,139,,,Usage,,13.07,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,3 - myPixid EU - Contrat,5.64,,3 - myPixid EU - Attestation d'Annulation,Payé en totalité,5.64,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,12,,,Usage,,1.13,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,1.41,,1.1 - Pack Apporté - Attestation d'Annulation,Payé en totalité,1.41,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,3,,,Usage,,.28,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,3 - myPixid EU (brandé) - PYA T1 (0 - 1000),796.77,,3 - myPixid EU (brandé) - PYA T1 (0 - 1000),Payé en totalité,796.77,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,60.822,,,Usage,,159.35,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,1.1 - Pack Apporté - PYA,1112.15,,1.1 - Pack Apporté - PYA,Payé en totalité,1112.15,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,7.91,,,Usage,,222.43,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,5 - Portail - Contrat,.47,,5 - Portail - Contrat Annulé,Payé en totalité,.47,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,1,,,Usage,,.09,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,5 - Portail - PYA T1 (0 - 1000),1056.12,,5 - Portail - PYA T1 (0 - 1000),Payé en totalité,1056.12,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,32.496,,,Usage,,211.22,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,1 - GC-Pack EU - PYA T1 (0 - 1000),4866.55,,1 - GC-Pack EU - PYA T1 (0 - 1000),Payé en totalité,4866.55,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,41.63,,,Usage,,973.31,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,3 - myPixid EU - Contrat,710.17,,3 - myPixid EU - Avenant,Payé en totalité,710.17,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,1511,,,Usage,,142.03,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,3 - myPixid EU - Contrat,534.39,,3 - myPixid EU - Avenant,Payé en totalité,534.39,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,1137,,,Usage,,106.88,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,5 - Portail - Contrat,181.42,,5 - Portail - Contrat Initial,Payé en totalité,181.42,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,386,,,Usage,,36.28,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,5 - Portail - Contrat,119.85,,5 - Portail - Avenant,Payé en totalité,119.85,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,255,,,Usage,,23.97,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,1.1 - Pack Apporté - Contrat,18.33,,1.1 - Pack Apporté - Avenant,Payé en totalité,18.33,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,39,,,Usage,,3.67,,,,,,,,,, 
, ,31/07/2025,04/08/2025,Jul 2025,Jul 2025,Facture,2025004300,ARTU-00308 ARTUS,4110 Revenue - Usage,2 - PPE Partenaires - Contrat,1.88,,2 - PPE Partenaires - Avenant,Payé en totalité,1.88,.00,EUR,Facture #2025004300, ,001IV000015DcKaYAK,5026.10,30156.62,,ERREUR : champ non trouvé,27898,4,,,Usage,,.38,,,,,,,,,, 
